OS,DESCRIÇÃO_DA_TAREFA,LOCAL,STATUS,TIPO_DE_MANUTENÇÃO,DATA,CUSTO
5535825,COLAGEM DE EMBREAGEM DO TAPACARIA,DEPÓSITO,ATRASADA,Corretiva,2026-07-17,1690
5535775,RETIFICAÇÃO DE ROLAMENTO DO MÓDULO DE CONTROLE,OFICINA,CONCLUÍDA,Corretiva,2026-07-17,3820
5535991,REVISÃO DE RADIADOR DO MÓDULO DE CONTROLE,SETOR D,ATRASADA,Corretiva,2026-07-17,2810
5536598,CALIBRAÇÃO DA AREA LARANJA,OFICINA,CONCLUÍDA,Preventiva,2026-07-17,510
5536384,REPARO DE SUSPENSÃO DO MÓDULO DE CONTROLE,DEPÓSITO,CONCLUÍDA,Corretiva,2026-07-18,1570
5536318,REVISÃO DE FILTRO DO MOTOR ELÉTRICO,TIME 3,CONCLUÍDA,Corretiva,2026-07-18,4100
5536175,TESTE NÃO DESTRUTIVO DE BOMBA DO CALDEIRA,LINHA 3,CONCLUÍDA,Preditiva,2026-07-18,410
5536182,SUBSTITUIÇÃO PROGRAMADA DE SAPATA DO SAPATA,LINHA 3,CONCLUÍDA,Preventiva,2026-07-18,510
5536665,ELIMINAÇÃO DE FIAÇÃO DO VENTILADOR INDUSTRIAL,SETOR C,CONCLUÍDA,Corretiva,2026-07-18,1990
5536382,APERTO DE PARAFUSOS DE BOMBA DO REDUTOR,OFICINA,CONCLUÍDA,Preventiva,2026-07-18,440
5536591,ELIMINAÇÃO DE RADIADOR DO MOTOR ELÉTRICO,SETOR B,CONCLUÍDA,Corretiva,2026-07-18,1710
5536102,TESTE DE ISOLAMENTO DA AREA VERDE,SETOR A,CONCLUÍDA,Preventiva,2026-07-18,450
5536290,RECONSTRUÇÃO DE CÂMBIO DO SENSOR ÓPTICO,TIME 6,CONCLUÍDA,Corretiva,2026-07-18,3700
5536513,INSPEÇÃO DA AREA VERMELHA,SETOR C,CONCLUÍDA,Preventiva,2026-07-18,350
5536443,LIMPEZA DE RODÍZIOS DO BATERIA,ÁREA AZUL,CONCLUÍDA,Preventiva,2026-07-18,320
5535739,TROCA DE RODÍZIOS DO ESTEIRA,TIME 2,CONCLUÍDA,Corretiva,2026-07-18,1950
5536461,INSTALAÇÃO DE SAPATA DO ALMOFADA,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-07-18,3080
5536086,LUBRIFICAÇÃO DE EIXO DO PAINEL ELÉTRICO,TIME 4,CONCLUÍDA,Preventiva,2026-07-18,240
5535857,LIMPEZA DE BOMBA DO AGV,TIME 5,CONCLUÍDA,Preventiva,2026-07-18,210
5536458,CALIBRAÇÃO DA LINHA DE PRODUÇÃO 1,DEPÓSITO,CONCLUÍDA,Preventiva,2026-07-18,460
5536364,CALIBRAÇÃO DA LINHA DE PRODUÇÃO 2,SETOR D,CONCLUÍDA,Preventiva,2026-07-18,340
5535930,COLAGEM DE RODÍZIOS DO INVERSOR,TIME 6,CONCLUÍDA,Corretiva,2026-07-18,2270
5536222,SOLDAGEM DE TRANSMISSÃO DO TAPACARIA,TIME 1,CONCLUÍDA,Corretiva,2026-07-18,3310
5536029,REVISÃO DE SAPATA DO MÓDULO DE CONTROLE,LINHA 1,CONCLUÍDA,Corretiva,2026-07-18,2020
5536219,INSPEÇÃO VISUAL DA LINHA DE PRODUÇÃO 1,ÁREA LARANJA,CONCLUÍDA,Preventiva,2026-07-18,310
5536565,ELIMINAÇÃO DE EMBREAGEM DO TAPUME,LINHA 3,ATRASADA,Corretiva,2026-07-18,3800
5536495,REPARO DE EIXO DO CALDEIRA,TIME 1,CONCLUÍDA,Corretiva,2026-07-18,3660
5536560,SUBSTITUIÇÃO DE PINTURA DO BOMBA HIDRÁULICA,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-07-18,4410
5535732,RETIFICAÇÃO DE VÁLVULA DO FORNO,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-07-18,2230
5536207,INSTALAÇÃO DE ALMOFADA DO RODÍZIO,GARAGEM,CONCLUÍDA,Corretiva,2026-07-18,2070
5535730,REALINHAMENTO DE EIXO DO TAPACARIA,SETOR A,ATRASADA,Corretiva,2026-07-18,3110
5536570,CALIBRAÇÃO DE FIAÇÃO DO SENSOR ÓPTICO,DEPÓSITO,CONCLUÍDA,Preventiva,2026-07-18,300
5535736,TROCA DE ÓLEO DA AREA VERDE,GARAGEM,CONCLUÍDA,Preventiva,2026-07-18,670
5536075,SUBSTITUIÇÃO DE EIXO DO VENTILADOR INDUSTRIAL,LINHA 2,ATRASADA,Corretiva,2026-07-18,3440
5536415,REALINHAMENTO DE FIAÇÃO DO EMPILHADEIRA,OFICINA,CONCLUÍDA,Corretiva,2026-07-18,1760
5536472,INSPEÇÃO DE FIAÇÃO DO ALMOFADA,LINHA 3,CONCLUÍDA,Preventiva,2026-07-18,420
5535811,REMOÇÃO DE FILTRO DO ALMOFADA,TIME 5,CONCLUÍDA,Corretiva,2026-07-18,2470
5535867,RETIFICAÇÃO DE ALMOFADA DO CÂMBIO,TIME 2,CONCLUÍDA,Corretiva,2026-07-18,3110
5536304,RETIFICAÇÃO DE TAPEÇARIA DO AGV,TIME 3,CONCLUÍDA,Corretiva,2026-07-19,3310
5535998,VERIFICAÇÃO DE NÍVEL DE ALMOFADA DO CARRETA,OFICINA,CONCLUÍDA,Preventiva,2026-07-19,430
5536643,CORREÇÃO DE TUBULAÇÃO DO CÂMBIO,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-07-19,3540
5536035,ELIMINAÇÃO DE CORREIA DO REDUTOR,SETOR A,CONCLUÍDA,Corretiva,2026-07-19,2890
5536043,REALINHAMENTO DE ALMOFADA DO VENTILADOR INDUSTRIAL,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-07-19,2390
5536105,COLOCAÇÃO DE MOTOR DO CÂMBIO,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-07-19,1500
5536308,ANÁLISE DE PINTURA DO SENSOR,SETOR C,CONCLUÍDA,Preditiva,2026-07-19,460
5536320,REPARO DE SUSPENSÃO DO COMPRESSOR,LINHA 1,CONCLUÍDA,Corretiva,2026-07-19,3760
5536097,COLAGEM DE RADIADOR DO TRANSPORTADOR,OFICINA,CONCLUÍDA,Corretiva,2026-07-19,1730
5535984,VERIFICAÇÃO DE NÍVEL DE TUBULAÇÃO DO EMPILHADEIRA,GARAGEM,CONCLUÍDA,Preventiva,2026-07-19,490
5536313,SOLDAGEM DE BOMBA DO SENSOR ÓPTICO,TIME 1,CONCLUÍDA,Corretiva,2026-07-19,2710
5535812,TESTE DE FUNCIONAMENTO DE TRANSMISSÃO DO ELETRÓLISE,SETOR B,CONCLUÍDA,Preventiva,2026-07-19,400
5536143,COLAGEM DE ESTEIRA DO SAPATA,TIME 1,CONCLUÍDA,Corretiva,2026-07-19,3100
5535872,SUBSTITUIÇÃO PROGRAMADA DE EIXO DO CALDEIRA,TIME 1,ATRASADA,Preventiva,2026-07-19,560
5536113,ELIMINAÇÃO DE EMBREAGEM DO ELETRÓLISE,GARAGEM,CONCLUÍDA,Corretiva,2026-07-19,2350
5536223,ELIMINAÇÃO DE RADIADOR DO VÁLVULA,TIME 4,CONCLUÍDA,Corretiva,2026-07-19,3200
5535854,VERIFICAÇÃO DE NÍVEL DE ALMOFADA DO TAPACARIA,TIME 4,CONCLUÍDA,Preventiva,2026-07-19,350
5536559,REALINHAMENTO DE EIXO DO INVERSOR,GARAGEM,CONCLUÍDA,Corretiva,2026-07-19,2660
5536627,CORREÇÃO DE RODÍZIOS DO SAPATA,DEPÓSITO,CONCLUÍDA,Corretiva,2026-07-19,4080
5535942,APERTO DE PARAFUSOS DA AREA AZUL,LINHA 3,CONCLUÍDA,Preventiva,2026-07-19,270
5536258,VERIFICAÇÃO DE NÍVEL DE ROLAMENTO DO ALMOFADA,DEPÓSITO,CONCLUÍDA,Preventiva,2026-07-19,610
5536019,CALIBRAÇÃO DE SENSORES DO COMPRESSOR,ÁREA LARANJA,CONCLUÍDA,Preventiva,2026-07-19,350
5536194,SUBSTITUIÇÃO DE BOMBA DO CALDEIRA,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-07-19,1920
5536418,INSPEÇÃO VISUAL DE CÂMBIO DO SENSOR ÓPTICO,TIME 4,CONCLUÍDA,Preventiva,2026-07-19,280
5535911,ELIMINAÇÃO DE VÁLVULA DO BOMBA HIDRÁULICA,TIME 3,CONCLUÍDA,Corretiva,2026-07-19,2210
5536262,ANÁLISE DE MOTOR DO MÓDULO DE CONTROLE,SETOR B,CONCLUÍDA,Preditiva,2026-07-19,1000
5536287,LUBRIFICAÇÃO DE EMBREAGEM DO SENSOR,SETOR D,CONCLUÍDA,Preventiva,2026-07-19,490
5536136,SUBSTITUIÇÃO DE PAINEL DO MOTOR ELÉTRICO,TIME 3,CONCLUÍDA,Corretiva,2026-07-19,1760
5536285,SOLDAGEM DE TAPEÇARIA DO AGV,DEPÓSITO,CONCLUÍDA,Corretiva,2026-07-19,2800
5535959,ELIMINAÇÃO DE FREIO DO CÂMBIO,ÁREA AZUL,ATRASADA,Corretiva,2026-07-19,3360
5536284,SUBSTITUIÇÃO DE FIAÇÃO DO BATERIA,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-07-19,3610
5536433,INSTALAÇÃO DE TRANSMISSÃO DO RODÍZIO,SETOR B,CONCLUÍDA,Corretiva,2026-07-20,1220
5536410,REPARO DE SENSORES DO VENTILADOR INDUSTRIAL,DEPÓSITO,CONCLUÍDA,Corretiva,2026-07-20,3590
5536484,RETIFICAÇÃO DE CÂMBIO DO MOTOR ELÉTRICO,GARAGEM,CONCLUÍDA,Corretiva,2026-07-20,2460
5536409,SOLDAGEM DE TRANSMISSÃO DO SAPATA,LINHA 3,CONCLUÍDA,Corretiva,2026-07-20,2680
5536520,COLOCAÇÃO DE CÂMBIO DO TAPACARIA,TIME 5,CONCLUÍDA,Corretiva,2026-07-20,4220
5536511,INSTALAÇÃO DE FREIO DO SENSOR ÓPTICO,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-07-20,2550
5536404,REPARO DE ASSOALHO DO MÓDULO DE CONTROLE,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-07-20,3090
5536394,SOLDAGEM DE MOTOR DO SENSOR,SETOR C,CONCLUÍDA,Corretiva,2026-07-20,2510
5535879,SUBSTITUIÇÃO DE VÁLVULA DO SAPATA,TIME 2,CONCLUÍDA,Corretiva,2026-07-20,2020
5535871,CALIBRAÇÃO DE ROLAMENTO DO ESTEIRA,LINHA 2,CONCLUÍDA,Preventiva,2026-07-20,410
5536400,CORREÇÃO DE TUBULAÇÃO DO AGV,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-07-20,2180
5536411,SOLDAGEM DE EMBREAGEM DO PONTU ROLANTE,TIME 3,CONCLUÍDA,Corretiva,2026-07-20,1550
5536059,LIMPEZA DE PAINEL DO COMPRESSOR,SETOR B,CONCLUÍDA,Preventiva,2026-07-20,390
5536663,INSTALAÇÃO DE EIXO DO FORNO,DEPÓSITO,CONCLUÍDA,Corretiva,2026-07-20,2050
5536159,INSTALAÇÃO DE VÁLVULA DO ALMOFADA,TIME 5,CONCLUÍDA,Corretiva,2026-07-20,2080
5536430,COLOCAÇÃO DE EIXO DO SAPATA,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-07-20,1940
5536515,LUBRIFICAÇÃO DE VÁLVULA DO INVERSOR,ÁREA AZUL,CONCLUÍDA,Preventiva,2026-07-20,710
5536093,INSTALAÇÃO DE ROLAMENTO DO ALMOFADA,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-07-20,3520
5536190,SUBSTITUIÇÃO DE EMBREAGEM DO AGV,GARAGEM,CONCLUÍDA,Corretiva,2026-07-20,3040
5536413,ELIMINAÇÃO DE RADIADOR DO TAPUME,ÁREA LARANJA,ATRASADA,Corretiva,2026-07-20,2320
5535993,TROCA DE SUSPENSÃO DO CARRETA,TIME 1,CONCLUÍDA,Corretiva,2026-07-20,3880
5536671,INSTALAÇÃO DE TAPEÇARIA DO VÁLVULA,SETOR B,CONCLUÍDA,Corretiva,2026-07-20,3440
5535914,COLOCAÇÃO DE CORREIA DO VENTILADOR INDUSTRIAL,GARAGEM,CONCLUÍDA,Corretiva,2026-07-20,1370
5536651,CORREÇÃO DE BOMBA DO CÂMBIO,SETOR C,CONCLUÍDA,Corretiva,2026-07-20,3020
5536329,SOLDAGEM DE ALMOFADA DO MOTOR ELÉTRICO,LINHA 2,CONCLUÍDA,Corretiva,2026-07-20,1580
5536286,VERIFICAÇÃO DA SETOR B,TIME 2,CONCLUÍDA,Preventiva,2026-07-20,290
5536614,VERIFICAÇÃO DE NÍVEL DE VÁLVULA DO CARRETA,LINHA 3,CONCLUÍDA,Preventiva,2026-07-20,630
5535856,VERIFICAÇÃO DE NÍVEL DA SETOR C,SETOR A,CONCLUÍDA,Preventiva,2026-07-20,330
5535793,AJUSTE DE TRANSMISSÃO DO TRANSPORTADOR,LINHA 1,CONCLUÍDA,Preventiva,2026-07-21,460
5536516,REVISÃO DE CORREIA DO TAPACARIA,TIME 4,CONCLUÍDA,Corretiva,2026-07-21,1520
5535814,REPARO DE TUBULAÇÃO DO COMPRESSOR,ÁREA LARANJA,ATRASADA,Corretiva,2026-07-21,3320
5536151,CALIBRAÇÃO DE ENGATE DO ESTEIRA,SETOR C,CONCLUÍDA,Preventiva,2026-07-21,670
5536577,TROCA DE ESTEIRA DO TAPUME,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-07-21,1520
5535917,TROCA DE ÓLEO DE PAINEL DO ESTEIRA,OFICINA,CONCLUÍDA,Preventiva,2026-07-21,450
5536298,REVISÃO DE TAPEÇARIA DO SISTEMA PNEUMÁTICO,LINHA 1,CONCLUÍDA,Corretiva,2026-07-21,1720
5536042,APERTO DE PARAFUSOS DE CÂMBIO DO MÓDULO DE CONTROLE,ÁREA AZUL,CONCLUÍDA,Preventiva,2026-07-21,260
5536012,CALIBRAÇÃO DE CORREIA DO AGV,TIME 1,CONCLUÍDA,Preventiva,2026-07-21,590
5535992,COLOCAÇÃO DE ALMOFADA DO MOTOR ELÉTRICO,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-07-21,1900
5536305,INSPEÇÃO DA AREA VERMELHA,TIME 2,CONCLUÍDA,Preventiva,2026-07-21,330
5535756,REMOÇÃO DE SAPATA DO CÂMBIO,TIME 4,CONCLUÍDA,Corretiva,2026-07-21,3120
5536266,RETIFICAÇÃO DE VÁLVULA DO SAPATA,SETOR A,CONCLUÍDA,Corretiva,2026-07-21,1800
5536205,COLAGEM DE CORREIA DO COMPRESSOR,OFICINA,CONCLUÍDA,Corretiva,2026-07-21,3140
5536585,CORREÇÃO DE ASSOALHO DO SENSOR ÓPTICO,TIME 4,CONCLUÍDA,Corretiva,2026-07-21,1360
5536571,RECONSTRUÇÃO DE DIREÇÃO DO ESTEIRA,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-07-21,3570
5536245,APERTO DE PARAFUSOS DE RODÍZIOS DO TRANSPORTADOR,LINHA 2,CONCLUÍDA,Preventiva,2026-07-21,510
5535961,SUBSTITUIÇÃO DE EIXO DO AGV,SETOR D,CONCLUÍDA,Corretiva,2026-07-21,1480
5536031,REPARO DE TRANSMISSÃO DO MÓDULO DE CONTROLE,SETOR B,CONCLUÍDA,Corretiva,2026-07-21,1600
5536579,LUBRIFICAÇÃO DE MOTOR DO MOTOR ELÉTRICO,TIME 4,CONCLUÍDA,Preventiva,2026-07-21,430
5536220,LUBRIFICAÇÃO DE ALMOFADA DO TAPACARIA,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-07-21,830
5535792,SUBSTITUIÇÃO PROGRAMADA DA LINHA DE PRODUÇÃO 1,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-07-21,790
5536073,INSPEÇÃO DE MOTOR DO ESTEIRA,LINHA 1,CONCLUÍDA,Preventiva,2026-07-21,790
5536052,VERIFICAÇÃO DE NÍVEL DE SENSORES DO VENTILADOR INDUSTRIAL,SETOR B,ATRASADA,Preventiva,2026-07-21,760
5536149,SOLDAGEM DE VÁLVULA DO CORREIA TRANSPORTADORA,OFICINA,CONCLUÍDA,Corretiva,2026-07-21,1810
5536211,REPARO DE BOMBA DO PAINEL ELÉTRICO,DEPÓSITO,CONCLUÍDA,Corretiva,2026-07-21,3200
5536558,CALIBRAÇÃO DE PINTURA DO TRANSPORTADOR,TIME 1,CONCLUÍDA,Preventiva,2026-07-22,560
5535989,MEDIÇÃO DE VIBRAÇÃO DE BOMBA DO ESTEIRA,LINHA 3,CONCLUÍDA,Preventiva,2026-07-22,730
5536426,RETIFICAÇÃO DE PINTURA DO VÁLVULA,ÁREA VERMELHA,ATRASADA,Corretiva,2026-07-22,3670
5536564,RECONSTRUÇÃO DE MOTOR DO PAINEL ELÉTRICO,LINHA 3,ATRASADA,Corretiva,2026-07-22,3800
5535990,COLAGEM DE VÁLVULA DO CÂMBIO,LINHA 1,CONCLUÍDA,Corretiva,2026-07-22,4190
5536069,TROCA DE RADIADOR DO COMPRESSOR,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-07-22,2310
5535849,INSTALAÇÃO DE FIAÇÃO DO TAPACARIA,TIME 5,CONCLUÍDA,Corretiva,2026-07-22,1890
5535937,ULTRASSOM DE ASSOALHO DO FORNO,ÁREA LARANJA,CONCLUÍDA,Preditiva,2026-07-22,350
5536396,RECONSTRUÇÃO DE PINTURA DO MÓDULO DE CONTROLE,GARAGEM,CONCLUÍDA,Corretiva,2026-07-22,1580
5536047,COLOCAÇÃO DE EIXO DO ELETRÓLISE,DEPÓSITO,ATRASADA,Corretiva,2026-07-22,1620
5535948,CALIBRAÇÃO DE MOTOR DO BOMBA HIDRÁULICA,TIME 3,CONCLUÍDA,Preventiva,2026-07-22,210
5535939,ELIMINAÇÃO DE SENSORES DO SISTEMA PNEUMÁTICO,SETOR C,CONCLUÍDA,Corretiva,2026-07-22,4230
5535745,TESTE DE ISOLAMENTO DE ASSOALHO DO TAPACARIA,TIME 2,CONCLUÍDA,Preventiva,2026-07-22,360
5536109,RECONSTRUÇÃO DE SAPATA DO SISTEMA PNEUMÁTICO,TIME 3,CONCLUÍDA,Corretiva,2026-07-22,1980
5535748,MEDIÇÃO DE VIBRAÇÃO DE RODÍZIOS DO PAINEL ELÉTRICO,SETOR A,CONCLUÍDA,Preventiva,2026-07-22,650
5536358,TROCA DE RODÍZIOS DO PONTU ROLANTE,OFICINA,CONCLUÍDA,Corretiva,2026-07-22,4100
5536291,TROCA DE ÓLEO DE EIXO DO AGV,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-07-22,390
5536128,REPARO DE TRANSMISSÃO DO SENSOR,SETOR D,CONCLUÍDA,Corretiva,2026-07-22,2510
5536112,REALINHAMENTO DE ENGATE DO ESTEIRA,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-07-22,2730
5536449,ULTRASSOM DE MOTOR DO ENGATE,LINHA 3,CONCLUÍDA,Preditiva,2026-07-22,470
5535951,ULTRASSOM DE SENSORES DO SAPATA,TIME 2,CONCLUÍDA,Preditiva,2026-07-22,730
5536039,VERIFICAÇÃO DE RADIADOR DO SISTEMA PNEUMÁTICO,SETOR D,CONCLUÍDA,Preventiva,2026-07-22,280
5535903,REPARO DE SUSPENSÃO DO PONTU ROLANTE,ÁREA VERDE,ATRASADA,Corretiva,2026-07-22,1950
5536210,LIMPEZA DA GARAGEM,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-07-22,400
5536009,REVISÃO DE EIXO DO VÁLVULA,OFICINA,ATRASADA,Corretiva,2026-07-22,2850
5536098,REALINHAMENTO DE ENGATE DO CÂMBIO,LINHA 1,CONCLUÍDA,Corretiva,2026-07-22,2610
5536452,TROCA DE ALMOFADA DO SENSOR ÓPTICO,TIME 4,CONCLUÍDA,Corretiva,2026-07-22,4080
5536451,RECONSTRUÇÃO DE RODÍZIOS DO MÓDULO DE CONTROLE,TIME 2,CONCLUÍDA,Corretiva,2026-07-23,1780
5535965,INSTALAÇÃO DE SAPATA DO VÁLVULA,TIME 2,CONCLUÍDA,Corretiva,2026-07-23,1690
5536422,COLAGEM DE RODÍZIOS DO VENTILADOR INDUSTRIAL,SETOR D,ATRASADA,Corretiva,2026-07-23,3490
5535816,REVISÃO DE TAPEÇARIA DO ENGATE,SETOR B,CONCLUÍDA,Corretiva,2026-07-23,1670
5536590,ULTRASSOM DE ENGATE DO CALDEIRA,ÁREA VERMELHA,CONCLUÍDA,Preditiva,2026-07-23,480
5536660,COLAGEM DE EMBREAGEM DO BATERIA,SETOR B,CONCLUÍDA,Corretiva,2026-07-23,1560
5535760,TESTE DE FUNCIONAMENTO DA SETOR A,SETOR C,CONCLUÍDA,Preventiva,2026-07-23,350
5535952,TESTE DE ISOLAMENTO DE FILTRO DO CÂMBIO,TIME 6,CONCLUÍDA,Preventiva,2026-07-23,350
5536107,SOLDAGEM DE TAPEÇARIA DO VENTILADOR INDUSTRIAL,GARAGEM,CONCLUÍDA,Corretiva,2026-07-23,2210
5536476,COLOCAÇÃO DE ASSOALHO DO ENGATE,TIME 5,CONCLUÍDA,Corretiva,2026-07-23,4010
5535897,REMOÇÃO DE SUSPENSÃO DO TAPACARIA,LINHA 2,ATRASADA,Corretiva,2026-07-23,3710
5536345,TESTE DE FUNCIONAMENTO DE RADIADOR DO TRANSPORTADOR,TIME 1,CONCLUÍDA,Preventiva,2026-07-23,670
5536340,REVISÃO DE SUSPENSÃO DO ESTEIRA,OFICINA,ATRASADA,Corretiva,2026-07-23,1280
5536356,AJUSTE DE TAPEÇARIA DO BATERIA,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-07-23,390
5536335,MEDIÇÃO DE VIBRAÇÃO DE ASSOALHO DO ENGATE,TIME 4,CONCLUÍDA,Preventiva,2026-07-23,560
5535728,TESTE NÃO DESTRUTIVO DE RADIADOR DO BATERIA,LINHA 1,CONCLUÍDA,Preditiva,2026-07-23,1090
5535805,SUBSTITUIÇÃO PROGRAMADA DA LINHA DE PRODUÇÃO 2,SETOR A,CONCLUÍDA,Preventiva,2026-07-23,270
5535790,RETIFICAÇÃO DE ROLAMENTO DO BOMBA HIDRÁULICA,SETOR D,CONCLUÍDA,Corretiva,2026-07-23,3280
5536492,APERTO DE PARAFUSOS DA OFICINA PRINCIPAL,GARAGEM,CONCLUÍDA,Preventiva,2026-07-23,230
5536603,ANÁLISE DE ÓLEO DE FILTRO DO REDUTOR,SETOR C,CONCLUÍDA,Preditiva,2026-07-23,1040
5536633,INSTALAÇÃO DE MOTOR DO PONTU ROLANTE,OFICINA,CONCLUÍDA,Corretiva,2026-07-23,1410
5536208,INSTALAÇÃO DE CÂMBIO DO MOTOR ELÉTRICO,ÁREA VERDE,ATRASADA,Corretiva,2026-07-23,4330
5536036,INSTALAÇÃO DE TUBULAÇÃO DO CÂMBIO,SETOR A,CONCLUÍDA,Corretiva,2026-07-23,2820
5536550,REALINHAMENTO DE MOTOR DO COMPRESSOR,LINHA 2,CONCLUÍDA,Corretiva,2026-07-23,3660
5536580,DIAGNÓSTICO DE MOTOR DO ENGATE,TIME 4,CONCLUÍDA,Preditiva,2026-07-23,950
5536532,INSTALAÇÃO DE FIAÇÃO DO COMPRESSOR,TIME 4,CONCLUÍDA,Corretiva,2026-07-23,3920
5536227,INSPEÇÃO DA SETOR A,SETOR B,CONCLUÍDA,Preventiva,2026-07-23,680
5536063,SUBSTITUIÇÃO DE FILTRO DO TAPUME,TIME 2,ATRASADA,Corretiva,2026-07-23,3760
5535925,CALIBRAÇÃO DE EIXO DO SENSOR,TIME 1,CONCLUÍDA,Preventiva,2026-07-23,490
5535923,TESTE DE FUNCIONAMENTO DE FREIO DO SENSOR ÓPTICO,SETOR C,CONCLUÍDA,Preventiva,2026-07-23,600
5536377,LIMPEZA DE ENGATE DO COMPRESSOR,OFICINA,CONCLUÍDA,Preventiva,2026-07-23,650
5536240,TROCA DE ALMOFADA DO EMPILHADEIRA,DEPÓSITO,CONCLUÍDA,Corretiva,2026-07-23,3320
5536390,INSPEÇÃO DE TAPEÇARIA DO TRANSPORTADOR,SETOR B,CONCLUÍDA,Preventiva,2026-07-23,290
5536279,RECONSTRUÇÃO DE TUBULAÇÃO DO SENSOR,LINHA 1,CONCLUÍDA,Corretiva,2026-07-23,2150
5536646,ELIMINAÇÃO DE CÂMBIO DO BOMBA HIDRÁULICA,TIME 5,CONCLUÍDA,Corretiva,2026-07-23,2840
5536617,APERTO DE PARAFUSOS DE DIREÇÃO DO CARRETA,SETOR C,CONCLUÍDA,Preventiva,2026-07-24,310
5536122,ANÁLISE DE VIBRAÇÃO DE FILTRO DO AGV,ÁREA AZUL,CONCLUÍDA,Preditiva,2026-07-24,1330
5536051,APERTO DE PARAFUSOS DE FREIO DO CARRETA,LINHA 1,CONCLUÍDA,Preventiva,2026-07-24,630
5536142,INSPEÇÃO VISUAL DE ESTEIRA DO SISTEMA PNEUMÁTICO,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-07-24,360
5535777,TROCA DE ASSOALHO DO SENSOR ÓPTICO,GARAGEM,CONCLUÍDA,Corretiva,2026-07-24,2660
5536475,COLOCAÇÃO DE FREIO DO SISTEMA PNEUMÁTICO,TIME 2,CONCLUÍDA,Corretiva,2026-07-24,3750
5536033,APERTO DE PARAFUSOS DE ALMOFADA DO PONTU ROLANTE,TIME 2,CONCLUÍDA,Preventiva,2026-07-24,720
5536654,COLAGEM DE EIXO DO CORREIA TRANSPORTADORA,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-07-24,3720
5535878,REPARO DE FILTRO DO TRANSPORTADOR,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-07-24,1730
5536148,TESTE DE ISOLAMENTO DA AREA VERDE,SETOR B,CONCLUÍDA,Preventiva,2026-07-24,600
5536538,REALINHAMENTO DE CÂMBIO DO VÁLVULA,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-07-24,3270
5535885,RETIFICAÇÃO DE MOTOR DO CORREIA TRANSPORTADORA,LINHA 1,ATRASADA,Corretiva,2026-07-24,3340
5536323,REALINHAMENTO DE EIXO DO MÓDULO DE CONTROLE,LINHA 2,CONCLUÍDA,Corretiva,2026-07-24,3400
5536534,REMOÇÃO DE RODÍZIOS DO SENSOR ÓPTICO,TIME 6,CONCLUÍDA,Corretiva,2026-07-24,4150
5536300,COLOCAÇÃO DE SAPATA DO SISTEMA PNEUMÁTICO,LINHA 2,CONCLUÍDA,Corretiva,2026-07-24,1790
5536664,COLAGEM DE CÂMBIO DO FORNO,SETOR D,CONCLUÍDA,Corretiva,2026-07-24,2990
5535747,CALIBRAÇÃO DE VÁLVULA DO REDUTOR,ÁREA LARANJA,CONCLUÍDA,Preventiva,2026-07-24,570
5536553,LUBRIFICAÇÃO DE PAINEL DO ALMOFADA,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-07-24,420
5536232,VERIFICAÇÃO DE MOTOR DO ALMOFADA,SETOR B,CONCLUÍDA,Preventiva,2026-07-24,590
5536628,RETIFICAÇÃO DE EIXO DO FORNO,TIME 4,CONCLUÍDA,Corretiva,2026-07-24,3020
5536619,TESTE DE ISOLAMENTO DE RADIADOR DO MOTOR ELÉTRICO,TIME 2,CONCLUÍDA,Preventiva,2026-07-24,610
5536626,SOLDAGEM DE BOMBA DO ENGATE,TIME 3,CONCLUÍDA,Corretiva,2026-07-24,3830
5535759,INSTALAÇÃO DE FILTRO DO TRANSPORTADOR,TIME 3,ATRASADA,Corretiva,2026-07-24,2840
5536541,TROCA DE VÁLVULA DO ESTEIRA,OFICINA,CONCLUÍDA,Corretiva,2026-07-24,3730
